23.6.2018	1	63,2396
26.6.2018	1	62,9497
27.6.2018	1	62,7908
28.6.2018	1	63,1359
29.6.2018	1	63,2910
30.6.2018	1	62,7565
3.7.2018	1	63,1394
4.7.2018	1	63,2194
5.7.2018	1	63,2267
6.7.2018	1	63,2604
7.7.2018	1	63,1216
10.7.2018	1	62,8338
11.7.2018	1	62,4442
12.7.2018	1	62,0980
13.7.2018	1	62,2062
14.7.2018	1	62,2934
17.7.2018	1	62,2556
18.7.2018	1	62,4352
19.7.2018	1	62,9006
20.7.2018	1	63,2746
21.7.2018	1	63,4888
24.7.2018	1	63,1957
25.7.2018	1	62,9235
26.7.2018	1	63,0836
27.7.2018	1	62,9471
28.7.2018	1	62,9726
31.7.2018	1	62,7805
1.8.2018	1	62,3497
2.8.2018	1	62,5590
3.8.2018	1	63,1358
4.8.2018	1	63,4549
7.8.2018	1	63,4975
8.8.2018	1	63,5425
9.8.2018	1	63,5950
10.8.2018	1	66,2856
11.8.2018	1	66,9075
14.8.2018	1	68,2234
15.8.2018	1	66,7535
16.8.2018	1	66,3772
17.8.2018	1	66,8932
18.8.2018	1	66,8757
21.8.2018	1	67,1807
22.8.2018	1	67,1783
23.8.2018	1	67,6163
24.8.2018	1	68,5259
25.8.2018	1	67,7911
28.8.2018	1	67,3963
29.8.2018	1	67,3911
30.8.2018	1	68,1451
31.8.2018	1	68,0821
1.9.2018	1	68,0447
4.9.2018	1	67,7443
5.9.2018	1	68,2737
6.9.2018	1	68,4628
7.9.2018	1	68,2505
8.9.2018	1	69,0286
11.9.2018	1	69,8685
12.9.2018	1	69,9744
13.9.2018	1	69,5728
14.9.2018	1	68,6370
15.9.2018	1	68,2826
18.9.2018	1	68,1958
19.9.2018	1	67,7519
20.9.2018	1	67,0098
21.9.2018	1	66,4725
22.9.2018	1	66,2497
25.9.2018	1	66,1594
26.9.2018	1	65,8244
27.9.2018	1	65,7585
28.9.2018	1	65,8355
29.9.2018	1	65,5906
2.10.2018	1	65,5745
3.10.2018	1	65,2221
4.10.2018	1	65,4244
5.10.2018	1	66,2115
6.10.2018	1	66,6270
9.10.2018	1	66,9685
10.10.2018	1	66,4032
11.10.2018	1	66,1832
12.10.2018	1	66,7727
13.10.2018	1	65,9751
16.10.2018	1	65,7508
17.10.2018	1	65,5305
18.10.2018	1	65,4026
19.10.2018	1	65,7238
20.10.2018	1	65,8140
23.10.2018	1	65,3065
24.10.2018	1	65,3101
25.10.2018	1	65,6299
26.10.2018	1	65,7476
27.10.2018	1	65,6345
30.10.2018	1	65,8129
31.10.2018	1	65,7742
01.11.2018	1	65,5962
02.11.2018	1	65,6517
03.11.2018	1	65,5799
07.11.2018	1	65,9912
08.11.2018	1	66,0918
09.11.2018	1	66,2155
10.11.2018	1	66,8497
13.11.2018	1	67,5238
14.11.2018	1	67,6812
15.11.2018	1	67,9975
16.11.2018	1	66,6159
17.11.2018	1	65,9931
20.11.2018	1	66,0081
21.11.2018	1	65,5871
22.11.2018	1	65,9485
23.11.2018	1	65,6067
24.11.2018	1	65,6664
27.11.2018	1	66,5072
28.11.2018	1	66,7800
29.11.2018	1	66,9436
30.11.2018	1	66,6342
01.12.2018	1	66,5335
04.12.2018	1	66,2921
05.12.2018	1	66,4467
06.12.2018	1	66,8242
07.12.2018	1	66,7377
08.12.2018	1	66,9227
11.12.2018	1	66,2416
12.12.2018	1	66,5022
13.12.2018	1	66,4225
14.12.2018	1	66,2550
15.12.2018	1	66,4337
18.12.2018	1	66,6208
19.12.2018	1	66,7454
20.12.2018	1	67,1121
21.12.2018	1	67,3710
22.12.2018	1	68,0085
25.12.2018	1	68,4073
26.12.2018	1	68,7448
27.12.2018	1	68,8865
28.12.2018	1	68,8762
29.12.2018	1	69,5218
30.12.2018	1	69,4706
31.12.2018	1	69,4706
10.01.2019	1	67,0795
11.01.2019	1	66,8605
12.01.2019	1	66,9167
15.01.2019	1	67,1920
16.01.2019	1	67,0820
17.01.2019	1	66,7617
18.01.2019	1	66,4438
19.01.2019	1	66,3309
22.01.2019	1	66,3634
23.01.2019	1	66,5499
24.01.2019	1	66,3318
25.01.2019	1	66,0016
26.01.2019	1	65,9170
29.01.2019	1	65,9300
30.01.2019	1	66,3412
31.01.2019	1	66,0987
01.02.2019	1	65,3577
02.02.2019	1	65,6601
05.02.2019	1	65,5859
06.02.2019	1	65,5691
07.02.2019	1	65,6686
08.02.2019	1	66,0199
09.02.2019	1	66,0628
12.02.2019	1	65,6517
13.02.2019	1	65,7147
14.02.2019	1	65,6783
15.02.2019	1	66,5429
16.02.2019	1	66,7044
19.02.2019	1	66,2470
20.02.2019	1	66,2022
21.02.2019	1	65,8568
22.02.2019	1	65,5401
23.02.2019	1	65,5149
26.02.2019	1	65,2582
27.02.2019	1	65,6182
28.02.2019	1	65,7570
01.03.2019	1	65,8895
02.03.2019	1	65,8145
05.03.2019	1	65,7956
06.03.2019	1	65,8004
07.03.2019	1	65,8430
08.03.2019	1	65,9646
12.03.2019	1	66,0763
13.03.2019	1	65,7674
14.03.2019	1	65,5890
15.03.2019	1	65,4021
16.03.2019	1	65,4201
19.03.2019	1	64,6694
20.03.2019	1	64,3167
21.03.2019	1	64,2803
22.03.2019	1	63,7420
23.03.2019	1	63,7705
26.03.2019	1	64,4993
27.03.2019	1	64,1683
28.03.2019	1	64,5925
29.03.2019	1	64,8012
30.03.2019	1	64,7347
02.04.2019	1	65,4176
03.04.2019	1	65,4726
04.04.2019	1	65,1639
05.04.2019	1	65,3281
06.04.2019	1	65,4072
09.04.2019	1	65,3498
10.04.2019	1	64,7766
11.04.2019	1	64,7373
12.04.2019	1	64,3991
13.04.2019	1	64,5171
16.04.2019	1	64,2469
17.04.2019	1	64,2422
18.04.2019	1	63,9450
19.04.2019	1	64,0688
20.04.2019	1	63,9602
23.04.2019	1	63,7860
24.04.2019	1	63,7906
25.04.2019	1	63,9798
26.04.2019	1	64,6794
27.04.2019	1	64,7053
30.04.2019	1	64,6917
01.05.2019	1	64,6314
07.05.2019	1	65,3350
08.05.2019	1	65,2166
09.05.2019	1	65,2287
14.05.2019	1	65,4703
15.05.2019	1	65,3001
16.05.2019	1	64,8489
17.05.2019	1	64,5598
18.05.2019	1	64,6327
21.05.2019	1	64,4888
22.05.2019	1	64,5372
23.05.2019	1	64,4156
24.05.2019	1	64,4913
25.05.2019	1	64,6106
